model_key,task_id,base_status,ft_status,primary_cause,error_labels,details_file,solution_file,ft_stderr_head,ft_stdout_head,expected_head,prompt_head,base_num_lines,ft_num_lines,ft_has_contains,ft_uses_read_stdin,ft_has_labels_in_output,ft_has_timestamp,ft_uses_index_0_loop,ft_uses_c_like_signature,ft_possible_allocate_without_allocatable,ft_uses_assumed_shape,ft_uses_assumed_size
ft_ABC_source_numericalhub_humaneval_mistral_conc20,50,ok,ok,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that takes as input a string encoded with the encode_shift function (which shifts every character by 5 in the alphabet) and returns the decoded string.,32,31,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,59,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the largest prime factor of a given number. Assume the number is greater than 1 and is not a prime.,35,34,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,64,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that counts the number of vowels in a string. Vowels are 'a', 'e', 'i', 'o', 'u' (case insensitive) and 'y' is considered a vowel only when it is at the end of the word.",26,38,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,71,ok,ok,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that given the lengths of the three sides of a triangle, returns the area rounded to 2 decimal points if the triangle is valid, otherwise returns -1.",24,29,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,73,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that given an array of integers, finds the minimum number of elements that need to be changed to make the array palindromic.",29,35,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,77,ok,ok,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that takes an integer and returns true if it is the cube of some integer, and false otherwise.",29,32,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,102,ok,ok,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that takes two positive integers x and y and returns the largest even integer within the range [x, y] inclusive. If there is no such even number, return -1.",26,32,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,104,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given an array of positive integers, returns a sorted array (in increasing order) of all elements that do not contain any even digit.",73,70,True,True,False,False,False,False,False,True,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,106,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns an array of size n where the value of the element at index i (starting from 1) is the factorial of i if i is even, and the sum of numbers from 1 to i if i is odd.",34,29,True,True,False,False,False,False,False,True,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,107,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, counts the number of even and odd integer palindromes within the range [1, n] inclusive, and returns the result as a pair (even_count, odd_count).",35,57,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,121,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the sum of all odd elements at even positions in the given non-empty array of integers.,32,32,True,True,False,False,False,False,False,True,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,123,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns a sorted array containing the odd numbers present in the Collatz sequence of a given positive integer.,60,61,True,True,False,False,False,False,False,True,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,155,ok,ineq,static_stdin_read,static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given an integer, returns a tuple (pair) containing the count of even digits and the count of odd digits in the integer.",39,26,False,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,157,ok,ok,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that determines if three given side lengths can form a right-angled triangle.,23,57,True,True,False,False,False,False,False,False,False
ft_ABC_source_numericalhub_humaneval_mistral_conc20,159,ok,ok,static_stdin_read,static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that simulates a hungry rabbit. Given the number of carrots already eaten, the number of carrots needed, and the number of remaining carrots available, return an array of two integers: the total carrots eaten after the meal and the carrots left. If there are not enough remaining carrots, the rabbit eats all and remains hungry.",22,20,False,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,18,ok,ok,status_ok,status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that finds how many times a given substring can be found in the original string, counting overlapping occurrences.",26,26,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,20,ok,compile_err,static_stdin_read,static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that from a supplied array of numbers (of length at least two) select and return two that are the closest to each other and return them in order (smaller number, larger number).",37,43,False,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,21,ok,compile_err,static_stdin_read,static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that given an array of numbers (of at least two elements), applies a linear transform to that array, such that the smallest number will become 0 and the largest will become 1.",33,39,False,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,31,ok,compile_err,status_compile_err,status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that returns true if a given number is prime, and false otherwise.",33,9,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,49,ok,ok,status_ok,status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that computes 2 raised to the power n modulo p.,22,14,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,50,ok,ok,status_ok,static_modifies_intent_in_possible|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that takes as input a string encoded with the encode_shift function (which shifts every character by 5 in the alphabet) and returns the decoded string.,32,38,True,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,55,ok,compile_err,status_compile_err,status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the n-th Fibonacci number.,29,8,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,59,ok,ok,status_ok,status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the largest prime factor of a given number. Assume the number is greater than 1 and is not a prime.,35,40,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,64,ok,ineq,static_stdin_read,static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that counts the number of vowels in a string. Vowels are 'a', 'e', 'i', 'o', 'u' (case insensitive) and 'y' is considered a vowel only when it is at the end of the word.",26,32,False,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,76,ok,compile_err,status_compile_err,status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns true if a given integer x is a simple power of n and false otherwise.,61,12,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,77,ok,ineq,status_ineq,status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that takes an integer and returns true if it is the cube of some integer, and false otherwise.",29,17,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,104,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given an array of positive integers, returns a sorted array (in increasing order) of all elements that do not contain any even digit.",73,60,True,True,False,False,False,False,False,True,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,123,ok,runtime_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|status_runtime_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns a sorted array containing the odd numbers present in the Collatz sequence of a given positive integer.,60,28,False,False,False,False,False,False,False,True,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,131,ok,ineq,status_ineq,status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns the product of the odd digits. Return 0 if all digits are even.",33,26,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,150,ok,ok,status_ok,status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the value of x if n is a prime number and returns the value of y otherwise.,32,32,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v1_humaneval_mistral_conc20,155,ok,ok,static_stdin_read,static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given an integer, returns a tuple (pair) containing the count of even digits and the count of odd digits in the integer.",39,35,False,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,18,ok,ineq,status_ineq,static_modifies_intent_in_possible|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that finds how many times a given substring can be found in the original string, counting overlapping occurrences.",26,41,True,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,20,ok,compile_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that from a supplied array of numbers (of length at least two) select and return two that are the closest to each other and return them in order (smaller number, larger number).",37,38,False,True,False,False,False,False,False,True,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,21,ok,ok,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that given an array of numbers (of at least two elements), applies a linear transform to that array, such that the smallest number will become 0 and the largest will become 1.",33,37,False,True,False,False,False,False,False,True,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,25,ok,ineq,static_possible_zero_indexing,static_modifies_intent_in_possible|static_possible_zero_indexing|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that returns an array of prime factors of a given integer in the order from smallest to largest, listing each factor as many times as it appears in the factorization.",45,61,True,True,False,False,False,False,False,True,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,49,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that computes 2 raised to the power n modulo p.,22,26,True,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,50,ok,ineq,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that takes as input a string encoded with the encode_shift function (which shifts every character by 5 in the alphabet) and returns the decoded string.,32,37,True,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,59,ok,ineq,status_ineq,static_modifies_intent_in_possible|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the largest prime factor of a given number. Assume the number is greater than 1 and is not a prime.,35,32,True,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,61,ok,ineq,status_ineq,status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that checks if every opening bracket in a given string of ( and ) has a corresponding closing bracket.,35,28,False,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,64,ok,ineq,status_ineq,static_modifies_intent_in_possible|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that counts the number of vowels in a string. Vowels are 'a', 'e', 'i', 'o', 'u' (case insensitive) and 'y' is considered a vowel only when it is at the end of the word.",26,34,True,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,76,ok,compile_err,status_compile_err,static_modifies_intent_in_possible|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns true if a given integer x is a simple power of n and false otherwise.,61,66,True,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,77,ok,ineq,status_ineq,static_modifies_intent_in_possible|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that takes an integer and returns true if it is the cube of some integer, and false otherwise.",29,31,True,False,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,83,ok,ineq,static_output_labels,static_modifies_intent_in_possible|static_output_labels|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the count of n-digit positive integers that start or end with 1.,16,28,True,False,True,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,106,ok,ok,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns an array of size n where the value of the element at index i (starting from 1) is the factorial of i if i is even, and the sum of numbers from 1 to i if i is odd.",34,45,True,True,False,False,False,False,False,True,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,121,ok,ineq,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the sum of all odd elements at even positions in the given non-empty array of integers.,32,24,False,True,False,False,False,False,False,True,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,123,ok,compile_err,static_output_labels,static_modifies_intent_in_possible|static_output_labels|status_compile_err,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns a sorted array containing the odd numbers present in the Collatz sequence of a given positive integer.,60,60,True,False,True,False,False,False,False,True,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,131,ok,ineq,static_stdin_read,static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns the product of the odd digits. Return 0 if all digits are even.",33,21,False,True,False,False,False,False,False,False,False
ft_ABC_source_stack_v2_humaneval_mistral_conc20,155,ok,ineq,static_stdin_read,static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given an integer, returns a tuple (pair) containing the count of even digits and the count of odd digits in the integer.",39,36,False,True,False,False,False,False,False,False,False
ft_AB_antineighbor_humaneval_mistral_conc20,18,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_antineighbor_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that finds how many times a given substring can be found in the original string, counting overlapping occurrences.",26,41,True,True,False,False,False,False,False,False,False
ft_AB_antineighbor_humaneval_mistral_conc20,20,ok,compile_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_antineighbor_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that from a supplied array of numbers (of length at least two) select and return two that are the closest to each other and return them in order (smaller number, larger number).",37,44,False,True,False,False,False,False,False,True,False
ft_AB_antineighbor_humaneval_mistral_conc20,25,ok,ineq,static_possible_zero_indexing,static_modifies_intent_in_possible|static_possible_zero_indexing|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_AB_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_antineighbor_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that returns an array of prime factors of a given integer in the order from smallest to largest, listing each factor as many times as it appears in the factorization.",45,42,True,True,False,False,False,False,False,True,False
ft_AB_antineighbor_humaneval_mistral_conc20,49,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_antineighbor_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that computes 2 raised to the power n modulo p.,22,27,True,True,False,False,False,False,False,False,False
ft_AB_antineighbor_humaneval_mistral_conc20,50,ok,ok,status_ok,status_ok,epoch1/learning_rate_1/results/ft_AB_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_antineighbor_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that takes as input a string encoded with the encode_shift function (which shifts every character by 5 in the alphabet) and returns the decoded string.,32,31,False,False,False,False,False,False,False,False,False
ft_AB_antineighbor_humaneval_mistral_conc20,59,ok,compile_err,status_compile_err,static_modifies_intent_in_possible|status_compile_err,epoch1/learning_rate_1/results/ft_AB_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_antineighbor_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the largest prime factor of a given number. Assume the number is greater than 1 and is not a prime.,35,31,True,False,False,False,False,False,False,False,False
