run_name,family,task_id,status,ok,failure_category,diagnostic,detail_file
ABC_dedup_BC,abc_dedup_bc,0,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_dedup_BC_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,61,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,62,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,63,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,64,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,65,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,66,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,67,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,68,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,69,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,70,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,71,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,72,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,73,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,74,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,75,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,76,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,77,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,78,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,79,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,80,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,81,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,82,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,83,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,84,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,85,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,86,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,87,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,88,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,89,exception,0,generation_or_parse_error,status=exception | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,90,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,91,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,92,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,93,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,94,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,95,exception,0,generation_or_parse_error,status=exception | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,96,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,97,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,98,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,99,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,100,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,101,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,102,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,103,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,104,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,105,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,106,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,107,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,108,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,109,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,110,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,111,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,112,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,113,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,114,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,115,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,116,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,117,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,118,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,119,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,120,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,121,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,122,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,123,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,124,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,125,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,126,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,127,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,128,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,129,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,130,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,131,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,132,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,133,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,134,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,135,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,136,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,137,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,138,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,139,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,140,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,141,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,142,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,143,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,144,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,145,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,146,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,147,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,148,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,149,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,150,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,151,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,152,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,153,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,154,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,155,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,156,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,157,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,158,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,159,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,160,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,161,ineq,0,wrong_output,status=ineq | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,162,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_AC_shuffle,filtered_accept_subset,163,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_AC_shuffle_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,0,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,1,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,2,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,3,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,4,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,5,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,6,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,7,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,8,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,9,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,10,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,11,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,12,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,13,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,14,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,15,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,16,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,17,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,18,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,19,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,20,compile_err,0,compile_error,status=compile_err | score=0 | extraction_status=warning,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,21,ok,1,ok,status=ok | score=1 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
ABC_filtered_accept_A,filtered_accept_subset,22,runtime_err,0,runtime_error,status=runtime_err | score=0 | extraction_status=ok,ft_ABC_filtered_accept_A_qwen27_humaneval_mistral_conc12_evaluation_details.json
