model_key,task_id,base_status,ft_status,compiled_ok,refined_primary,refined_labels,compile_primary_old,compile_stderr_head,source_file
ft_ABC_source_numerical_methods_humaneval_mistral_conc20,77,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numerical_methods_humaneval_mistral_conc20/task_77.f90
ft_ABC_source_numerical_methods_humaneval_mistral_conc20,104,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numerical_methods_humaneval_mistral_conc20/task_104.f90:57:12:\n\n   57 |             num = num / 10\n      |            1\nError: Dummy argument ‘num’ with INTENT(IN) in variable definition context (assignment) at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numerical_methods_humaneval_mistral_conc20/task_104.f90
ft_ABC_source_numerical_methods_humaneval_mistral_conc20,106,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numerical_methods_humaneval_mistral_conc20/task_106.f90
ft_ABC_source_numerical_methods_humaneval_mistral_conc20,121,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numerical_methods_humaneval_mistral_conc20/task_121.f90
ft_ABC_source_numerical_methods_humaneval_mistral_conc20,123,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numerical_methods_humaneval_mistral_conc20/task_123.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,2,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_2.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,18,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_18.f90:17:38:\n\n   17 |     character(len=len(string)) :: temp\n      |                                      1\nWarning: Unused variable ‘temp’ declared at (1) [-Wunused-variable]\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_18.f90:3:27:\n\n    3 |   integer, parameter :: i4b = selected_int_kind(9)\n      |                           1\nWarning: Unused parameter ‘i4b’ declared at (1) [-Wunused-parameter]\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_18.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,25,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_25.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,45,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_45.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,49,ok,compile_err,False,invalid_operator_or_expression,compile_failed|invalid_operator_or_expression,invalid_operator_or_expression,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_49.f90:21:7:\n\n   21 |       result = (result * 2) mod p\n      |       1\nError: Unclassifiable statement at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_49.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,50,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_50.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,59,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_59.f90:27:8:\n\n   27 |         n = n / i\n      |        1\nError: Dummy argument ‘n’ with INTENT(IN) in variable definition context (assignment) at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_59.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,64,ok,compile_err,False,compile_other,compile_failed|compile_other,compile_other,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_64.f90:7:12:\n\n    7 |   read(*, '(t)(a)') input_str\n      |            1\nError: Positive width required with T descriptor in format string at (1)\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_64.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,71,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_71.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,73,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_73.f90:10:18:\n\n   10 |   read(*,*) (arr(i), i=1,arr_len)\n      |                  1\nError: Symbol ‘i’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_73.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,77,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_77.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,102,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_102.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,104,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_104.f90:41:8:\n\n   41 |         x(i) = x(i) / 10\n      |        1\nError: Dummy argument ‘x’ with INTENT(IN) in variable definition context (assignment) at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_104.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,106,ok,compile_err,False,syntax_error_other,compile_failed|syntax_error_other,syntax_error,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_106.f90:14:24:\n\n   14 |       result(i) = sum(1:i)\n      |                        1\nError: Syntax error in argument list at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_106.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,107,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_107.f90:39:51:\n\n   39 |   function is_palindrome(num) result(is_palindrome)\n      |                                                   1\nError: RESULT variable at (1) must be different than function name\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_107.f90:40:17:\n\n   40 |     implicit none\n      |                 1\nError: Unexpected IMPLICIT NONE statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_107.f90:41:35:\n\n   41 |     integer(i4b), intent(in) :: num\n      |                                   1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_107.f90:42:33:\n\n   42 |     integer(i4b) :: is_palindrome\n      |                                 1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalh\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_107.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,121,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_121.f90:10:18:\n\n   10 |   read(*,*) (lst(i), i=1, lst_len)\n      |                  1\nError: Symbol ‘i’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_121.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,123,ok,compile_err,False,compile_other,compile_failed|compile_other,compile_other,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_123.f90:26:12:\n\n   26 |     res = []\n      |            1\nError: Empty array constructor at (1) is not allowed\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_123.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,155,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_155.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,157,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_157.f90
ft_ABC_source_numericalhub_humaneval_mistral_conc20,159,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_numericalhub_humaneval_mistral_conc20/task_159.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,18,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_18.f90:6:17:\n\n    6 |   integer :: i, j, len_str, len_sub\n      |                 1\nWarning: Unused variable ‘j’ declared at (1) [-Wunused-variable]\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_18.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,20,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_20.f90:23:8:\n\n   23 |     do j = i+1, n\n      |        1\nError: Symbol ‘j’ at (1) has no IMPLICIT type\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_20.f90:11:11:\n\n   11 |   read(*,*) n\n      |           1\nError: Named constant ‘n’ in variable definition context (item in READ) at (1)\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_20.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,21,ok,compile_err,False,compile_other,compile_failed|compile_other,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_21.f90:10:11:\n\n   10 |   read(*,*) n\n      |           1\nError: Named constant ‘n’ in variable definition context (item in READ) at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_21.f90:24:6:\n\n   24 |   if (max_val == min_val) then\n      |      1\nWarning: Equality comparison for REAL(4) at (1) [-Wcompare-reals]\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_21.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,31,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_31.f90:7:11:\n\n    7 |   result = is_prime(n)\n      |           1\nError: Function ‘is_prime’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_31.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,49,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_49.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,50,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_50.f90:5:14:\n\n    5 |   integer :: i\n      |              1\nWarning: Unused variable ‘i’ declared at (1) [-Wunused-variable]\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_50.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,55,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_55.f90:6:11:\n\n    6 |   result = fib(n)\n      |           1\nError: Function ‘fib’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_55.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,59,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_59.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,64,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_64.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,76,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_76.f90:9:11:\n\n    9 |   result = is_simple_power(x, n)\n      |           1\nError: Function ‘is_simple_power’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_76.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,77,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_77.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,104,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_104.f90:56:6:\n\n   56 |       num = num / 10\n      |      1\nError: Dummy argument ‘num’ with INTENT(IN) in variable definition context (assignment) at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_104.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,123,ok,runtime_err,True,compiled_but_runtime_error,compiled_ok|runtime_error_after_compile,compile_ok,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_123.f90:11:17:\n\n   11 |   odd_collatz = 0\n      |                 ^\nWarning: ‘odd_collatz.offset’ may be used uninitialized [-Wmaybe-uninitialized]\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_123.f90:4:40:\n\n    4 |   integer, allocatable :: odd_collatz(:)\n      |                                        ^\nnote: ‘odd_collatz’ declared here\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_123.f90:11:17:\n\n   11 |   odd_collatz = 0\n      |                 ^\nWarning: ‘odd_collatz.dim[0].lbound’ may be used uninitialized [-Wmaybe-uninitialized]\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_123.f90:4:40:\n\n    4 |   integer, allocatable :: odd_collatz(:)\n      |                                        ^\nnote: ‘odd_collatz’ declared here\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_123.f90:11:17:\n\n   11 |   odd_collatz = 0\n      |                 ^\nWarning: ‘\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_123.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,131,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_131.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,150,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_150.f90
ft_ABC_source_stack_v1_humaneval_mistral_conc20,155,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v1_humaneval_mistral_conc20/task_155.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,18,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_18.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,20,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_20.f90:23:10:\n\n   23 |       diff = abs(numbers(i) - numbers(j))\n      |          1\nError: Symbol ‘diff’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_20.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,21,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_21.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,25,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_25.f90:5:14:\n\n    5 |   integer :: i\n      |              1\nWarning: Unused variable ‘i’ declared at (1) [-Wunused-variable]\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_25.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,49,ok,compile_err,False,invalid_operator_or_expression,compile_failed|invalid_operator_or_expression,invalid_operator_or_expression,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_49.f90:21:7:\n\n   21 |       result = (result * 2) mod p\n      |       1\nError: Unclassifiable statement at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_49.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,50,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_50.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,59,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_59.f90:19:21:\n\n   19 |     integer :: res, i, temp\n      |                     1\nWarning: Unused variable ‘i’ declared at (1) [-Wunused-variable]\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_59.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,61,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_61.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,64,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_64.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,76,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_76.f90:59:7:\n\n   59 |        x = x / n\n      |       1\nError: Dummy argument ‘x’ with INTENT(IN) in variable definition context (assignment) at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_76.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,77,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_77.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,83,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_83.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,106,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_106.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,121,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_121.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,123,ok,compile_err,False,allocatable_or_shape_error,compile_failed|allocatable_or_shape_error,allocatable_shape_or_allocate,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_123.f90:40:13:\n\n   40 |     allocate(result(count))\n      |             1\nError: Allocate-object at (1) must be ALLOCATABLE or a POINTER\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_123.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,131,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_131.f90:3:22:\n\n    3 |   integer :: n, result\n      |                      1\nWarning: Unused variable ‘result’ declared at (1) [-Wunused-variable]\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_131.f90
ft_ABC_source_stack_v2_humaneval_mistral_conc20,155,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_ABC_source_stack_v2_humaneval_mistral_conc20/task_155.f90
ft_AB_antineighbor_humaneval_mistral_conc20,18,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_18.f90:10:26:\n\n   10 |   result = how_many_times(input(1), input(2))\n      |                          1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_18.f90:17:52:\n\n   17 |   integer function how_many_times(string, substring)\n      |                                                    1\nError: PROGRAM attribute of ‘how_many_times’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_18.f90:18:42:\n\n   18 |     character(len=*), intent(in) :: string\n      |                                          1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_18.f90:19:45:\n\n   19 |     character(len=*), intent(in) :: substring\n      |                                             1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagn\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_18.f90
ft_AB_antineighbor_humaneval_mistral_conc20,20,ok,compile_err,False,declaration_after_executable,compile_failed|declaration_after_executable,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_20.f90:23:22:\n\n   23 |       real(dp) :: diff\n      |                      1\nError: Unexpected data declaration statement at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_20.f90:24:10:\n\n   24 |       diff = abs(numbers(i) - numbers(j))\n      |          1\nError: Symbol ‘diff’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_20.f90
ft_AB_antineighbor_humaneval_mistral_conc20,25,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AB_antineighbor_humaneval_mistral_conc20/task_25.f90
