model_key,details_file,task_id,base_status,ft_status,category
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,55,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,56,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,57,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,58,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,59,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,60,compile_err,ok,base_fail_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,61,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,62,runtime_err,ok,base_fail_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,63,compile_err,ok,base_fail_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,64,ok,ok,base_ok_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,65,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,66,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,67,compile_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,68,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,69,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,70,compile_err,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,71,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,72,compile_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,73,ok,ok,base_ok_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,74,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,75,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,76,ok,ineq,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,77,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,78,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,79,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,80,ineq,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,81,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,82,compile_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,83,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,84,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,85,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,86,exception,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,87,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,88,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,89,ineq,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,90,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,91,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,92,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,93,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,94,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,95,exception,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,96,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,97,compile_err,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,98,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,99,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,100,ok,ok,base_ok_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,101,exception,exception,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,102,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,103,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,104,ok,ineq,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,105,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,106,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,107,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,108,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,109,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,110,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,111,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,112,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,113,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,114,runtime_err,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,115,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,116,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,117,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,118,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,119,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,120,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,121,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,122,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,123,ok,ineq,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,124,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,125,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,126,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,127,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,128,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,129,compile_err,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,130,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,131,ok,ok,base_ok_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,132,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,133,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,134,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,135,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,136,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,137,runtime_err,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,138,ok,ok,base_ok_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,139,ineq,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,140,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,141,compile_err,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,142,runtime_err,ineq,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,143,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,144,ineq,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,145,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,146,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,147,ok,ok,base_ok_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,148,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,149,compile_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,150,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,151,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,152,runtime_err,ok,base_fail_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,153,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,154,ineq,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,155,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,156,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,157,ok,ok,base_ok_ft_ok
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,158,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,159,ok,compile_err,base_ok_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,160,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,161,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,162,compile_err,compile_err,base_fail_ft_fail
ft_ABC_filtered_reject_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_filtered_reject_humaneval_mistral_conc20_evaluation_details.json,163,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,0,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,1,ineq,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,2,ok,ok,base_ok_ft_ok
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,3,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,4,runtime_err,ok,base_fail_ft_ok
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,5,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,6,compile_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,7,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,8,ineq,ok,base_fail_ft_ok
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,9,compile_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,10,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,11,runtime_err,ineq,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,12,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,13,compile_err,ok,base_fail_ft_ok
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,14,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,15,ineq,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,16,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,17,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,18,ok,ok,base_ok_ft_ok
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,19,compile_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,20,ok,runtime_err,base_ok_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,21,ok,ok,base_ok_ft_ok
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,22,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,23,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,24,ok,ineq,base_ok_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,25,ok,ineq,base_ok_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,26,compile_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,27,runtime_err,runtime_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,28,runtime_err,compile_err,base_fail_ft_fail
ft_ABC_source_burkardt_humaneval_mistral_conc20,epoch1/learning_rate_1/results/ft_ABC_source_burkardt_humaneval_mistral_conc20_evaluation_details.json,29,runtime_err,compile_err,base_fail_ft_fail
